ID,Gender,Age,EmployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email,Risk_TargetVariable
5023191,1,60.58714415764869,1,0.0,Other,Pensioner,49500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,3,0,0,0,0
5023200,1,43.231551640348535,0,5.308801686550717,Drivers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,32,0,0,0,0
5023205,1,52.989452213255575,0,14.47531434594824,Core staff,Working,135000.0,Higher education,House / apartment,1,0,Married,0,2,6,0,1,0,0
5023206,0,39.52990136690007,0,0.6434081466422993,Sales staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,39,0,0,0,0
5023213,1,45.75590190079194,0,6.141125416675223,Drivers,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,16,0,0,0,0
5023224,0,56.77597760392068,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,58,0,0,0,0
5023229,0,67.43191167511995,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,42,0,0,0,0
5023231,1,47.573872153432305,0,3.7290293435183473,Laborers,Working,270000.0,Secondary / secondary special,House / apartment,1,1,Separated,0,1,4,0,0,0,0
5023232,0,30.670034292285262,0,3.477141898875405,Core staff,Commercial associate,225000.0,Higher education,House / apartment,1,1,Single / not married,0,1,33,1,0,0,0
5023239,1,35.58457736982963,0,14.973613421220149,Other,Working,225000.0,Secondary / secondary special,Rented apartment,1,1,Married,2,4,50,0,0,0,0
5023250,0,53.52334407961833,1,0.0,Other,Pensioner,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,44,0,0,0,0
5023253,1,55.94365387379617,0,6.560025188744464,Drivers,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,5,0,0,0,0
5023257,1,58.04910436217034,0,4.6434902838525085,Drivers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,40,0,0,0,0
5023265,1,24.446771665400384,0,2.8090925891702088,Core staff,State servant,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,27,0,0,0,0
5023266,0,42.02687255727359,0,3.6441542263017035,Accountants,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,23,0,1,0,0
5023270,1,63.86168093800694,1,0.0,Other,Pensioner,135000.0,Higher education,House / apartment,0,1,Married,0,2,8,0,0,0,0
5023272,0,68.83098215569107,1,0.0,Other,Pensioner,76500.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,55,0,0,0,0
5023277,0,62.6077195288062,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,1,0,0,0,0
5023279,0,45.72578492371507,0,6.727037516170763,Sales staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,24,0,0,0,0
5023283,0,42.752417914125544,0,8.89545986570566,Other,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,28,0,0,0,0
5023285,1,44.15422630170366,0,9.475896151187225,Core staff,Working,189000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,18,0,0,0,0
5023286,0,42.75515582113253,0,2.8939677063868525,Cleaning staff,Commercial associate,45000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,55,1,0,0,1
5023292,0,30.880853131823375,0,4.895377728495451,Medicine staff,State servant,225000.0,Higher education,House / apartment,0,0,Civil marriage,1,3,21,0,1,0,0
5023298,0,32.60573454622614,0,9.727783595830168,Other,Commercial associate,67500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,57,0,0,1,0
5023303,1,28.75349938739331,0,5.1417893591244175,Laborers,Working,225000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,21,0,0,0,0
5023318,0,52.50484267301861,0,1.8097565316194035,Other,Working,202500.0,Higher education,House / apartment,0,1,Married,0,2,4,1,1,0,0
5023320,0,36.99459947842872,0,13.308965960971136,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,17,0,0,0,0
5023323,1,33.66530455793069,0,11.81133082814842,Other,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,56,0,0,0,1
5023327,1,66.470906315667,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,22,0,0,0,0
5023336,0,46.30074539518265,0,11.644318500722123,Sales staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,6,0,0,1,0
5023342,1,50.205000787148265,0,5.056914241907774,Managers,Working,900000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,58,0,0,0,1
5023351,1,48.64986960717879,0,2.390192817100967,Other,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,21,0,0,0,1
5023354,1,29.594036838538777,0,6.3902749543111765,Other,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,58,1,0,0,0
5023367,0,45.81066004093171,0,8.391684976419775,Medicine staff,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,13,1,1,0,0
5023368,0,59.116888094895856,1,0.0,Other,Pensioner,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,31,0,1,0,0
5023369,1,24.846506088420707,0,2.308055606891312,Drivers,Commercial associate,135000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,52,0,0,0,0
5023373,0,46.55537074683258,0,3.058242126806163,Private service staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,55,1,0,0,0
5023377,0,58.54466553043526,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,42,0,1,0,0
5023387,1,57.19213946898294,1,0.0,Other,Pensioner,83250.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,5,0,0,0,0
5023389,1,37.06030924659644,0,5.727701458619958,Core staff,Commercial associate,157500.0,Higher education,House / apartment,1,1,Married,2,4,7,0,0,0,0
5023392,0,59.352348097496865,0,3.392266781658761,Security staff,Commercial associate,99000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,49,0,0,0,1
5023407,0,54.147586877211715,0,15.058488538436793,Cooking staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,11,0,1,0,0
5023408,0,59.25378344524528,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,15,0,0,0,0
5023414,0,45.18367933633134,0,7.310211708659315,Managers,Commercial associate,225000.0,Higher education,House / apartment,1,1,Married,1,3,42,0,1,0,0
5023425,1,38.98231996550237,0,10.727119653380973,Laborers,Working,157500.0,Higher education,House / apartment,0,1,Married,3,5,26,0,0,0,0
5023430,0,63.09232906904317,1,0.0,Other,Pensioner,108000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,56,0,1,0,1
5023435,0,62.232626268848776,0,36.72902249875083,Sales staff,Working,180000.0,Higher education,House / apartment,0,1,Single / not married,0,1,17,1,1,0,0
5023447,0,56.29136806368371,0,1.8097565316194035,Sales staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,1,0,0,0,0
5023460,0,57.528902030842524,1,0.0,Other,Pensioner,315000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,4,0,0,0,0
5023476,0,56.74312271983682,0,5.056914241907774,Secretaries,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,44,0,0,1,0
5023479,0,43.61759652833391,0,12.057742458777387,Core staff,Working,119250.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,23,1,1,0,0
5023486,0,49.857286597260725,0,17.057160653538403,Other,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,34,0,0,0,0
5023490,1,56.37898108790735,0,17.057160653538403,Other,Working,83250.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,54,1,1,1,0
5023494,0,31.40926918417216,0,2.8090925891702088,Core staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,12,0,0,0,0
5023499,0,46.04338213652573,0,12.643654558272928,Cleaning staff,Working,63000.0,Secondary / secondary special,Municipal apartment,0,0,Single / not married,1,2,7,0,0,0,0
5023505,0,54.41863967090357,0,16.057824595987597,Medicine staff,State servant,207000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,27,0,0,0,0
5023508,1,43.86948397297686,0,2.6420802617439096,Drivers,Working,112500.0,Higher education,House / apartment,1,1,Married,1,3,49,0,1,0,0
5023522,1,42.481365120433686,0,3.5620170160920486,Laborers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,29,0,0,0,0
5023526,0,56.01483945597788,0,18.973695558430357,High skill tech staff,Commercial associate,274500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,3,0,0,0,0
5023533,0,38.111665537280025,0,2.475067934317611,Core staff,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,37,0,0,0,0
5023539,0,59.87528833583167,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,Municipal apartment,0,1,Married,0,2,30,0,0,0,0
5023540,0,43.65592722643175,0,10.056332436668788,Core staff,State servant,90000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,32,1,1,0,0
5023546,1,59.41258205165062,0,6.642162398954119,Laborers,Working,90900.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,40,0,0,0,0
5023551,0,33.558526184658135,0,5.390938896760371,Managers,Commercial associate,202500.0,Higher education,House / apartment,0,0,Single / not married,0,1,15,0,0,0,0
5023554,0,48.42262332559874,0,23.973113753191374,Core staff,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,3,0,0,0,0
5023558,0,48.68546239826964,0,27.310622394710364,Core staff,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,25,0,0,0,0
5023566,1,33.739228047119376,0,3.058242126806163,Laborers,Commercial associate,270000.0,Secondary / secondary special,House / apartment,1,1,Married,3,5,31,0,1,0,0
5023569,0,58.823932045148084,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,1,1,Separated,0,1,10,0,0,0,0
5023573,0,61.67683114643011,1,0.0,Other,Pensioner,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,47,0,0,0,0
5023579,0,62.98828860277761,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,11,0,1,0,0
5023584,1,39.32729624838292,0,17.391185308391,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Separated,0,1,49,0,0,0,0
5023594,1,63.12244604612004,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,34,0,0,0,0
5023598,0,47.18782726544693,0,1.1417072219142077,Laborers,Commercial associate,225000.0,Higher education,House / apartment,1,1,Married,0,2,2,0,0,0,0
5023602,0,55.64248410302744,0,4.728365401069152,Cleaning staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,2,0,0,0,0
5023608,1,54.298171762596084,1,0.0,Other,Pensioner,360000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,43,0,0,0,0
5023609,0,34.29228526253106,0,0.39152070199935657,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,36,0,0,0,0
5023611,1,48.14609471789291,0,0.6434081466422993,Drivers,Commercial associate,202500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,38,0,0,0,0
5023617,0,29.585823117517812,0,1.9712930450317254,Managers,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,55,0,0,0,0
5023623,0,37.79133041746237,0,8.89545986570566,Sales staff,Commercial associate,180000.0,Incomplete higher,House / apartment,0,0,Married,2,4,14,0,1,0,1
5023627,0,36.3320259827375,0,0.6434081466422993,Core staff,Commercial associate,270000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,23,1,1,1,0
5023635,1,33.59959478976297,0,6.056250299458579,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,46,1,0,0,0
5023639,1,40.45531393526219,0,6.056250299458579,Drivers,Working,225000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,45,0,0,0,0
5023650,0,28.006050774485445,0,3.3101295714491057,Accountants,Commercial associate,225000.0,Incomplete higher,House / apartment,0,0,Single / not married,0,1,24,0,0,0,0
5023660,1,38.94946508141851,0,2.8090925891702088,Laborers,Working,99000.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,43,1,1,0,0
5023666,0,44.556698631730974,0,4.142453301573612,Cooking staff,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,25,0,0,0,0
5023677,0,32.132076634017125,0,4.97203912469113,Cooking staff,Working,117000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,43,0,0,0,0
5023679,1,56.57337248540353,0,10.642244536164329,Managers,Commercial associate,225000.0,Higher education,House / apartment,1,1,Married,0,2,11,0,1,0,0
5023681,0,30.346961265460617,0,2.973367009589519,Sales staff,Commercial associate,67500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,1,3,17,1,1,0,0
5023684,1,56.52682806628473,0,11.058406401226582,Laborers,Commercial associate,279000.0,Higher education,House / apartment,1,1,Married,0,2,18,0,1,0,0
5023688,0,41.1671697570792,0,9.141871496334627,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,39,0,0,0,0
5023696,0,33.36139688015496,0,12.895542002915871,Private service staff,Commercial associate,117000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,30,1,1,0,0
5023699,0,48.551304954927204,0,15.392513193289389,Laborers,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,26,0,1,0,0
5023716,0,60.444772993285284,1,0.0,Other,Pensioner,175500.0,Higher education,House / apartment,1,1,Married,0,2,37,0,1,0,1
5023721,1,64.04238280046818,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,35,0,0,0,0
5023724,1,28.093663798709077,0,0.6434081466422993,Laborers,Working,495000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,55,0,1,0,0
5023731,0,25.07375237000075,0,4.561353073642854,Other,Working,90000.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,7,0,0,0,0
5023733,0,41.81879162474247,0,3.8960416709446464,Accountants,Working,216000.0,Higher education,House / apartment,1,1,Civil marriage,0,2,53,0,0,1,0
5023734,0,51.95178545760693,0,2.0561681622483694,Core staff,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,52,1,1,0,0
5023748,1,31.359986858046366,0,4.3916028392095665,Drivers,Commercial associate,157500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,36,0,0,0,0
5023754,0,62.947219997672775,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,1,1,Widow,0,1,53,0,0,0,0
5023762,0,59.97111508107627,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,2,0,1,0,0
5023766,0,60.50500694743903,1,0.0,Other,Pensioner,211500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,16,0,1,0,0
5023771,1,67.74129516690965,1,0.0,Other,Pensioner,99000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,41,0,0,0,0
5023776,1,35.943243187745125,0,3.8111665537280026,Laborers,Commercial associate,270000.0,Higher education,House / apartment,1,0,Married,0,2,57,0,0,0,0
5023780,0,48.73474472439543,0,2.973367009589519,Accountants,Commercial associate,157500.0,Higher education,House / apartment,0,1,Civil marriage,0,2,22,0,0,0,0
5023811,1,52.2447415073547,0,1.0321909416346673,IT staff,Commercial associate,202500.0,Higher education,With parents,0,1,Married,0,2,48,0,0,0,0
5023812,0,38.210230189531615,0,14.864097140940608,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Separated,1,2,56,0,0,0,0
5023813,0,54.035332689925184,0,0.533891866362759,Accountants,Commercial associate,405000.0,Higher education,House / apartment,1,1,Civil marriage,0,2,20,0,0,0,0
5023814,1,51.74096661806882,0,3.619513063238807,Other,Commercial associate,180000.0,Higher education,House / apartment,1,0,Married,0,2,45,0,0,0,0
5023816,0,46.5498949328186,0,2.1985393266117716,Managers,Commercial associate,225000.0,Higher education,House / apartment,1,1,Married,1,3,48,1,1,0,1
5023819,1,41.591545343162416,0,4.785861448215911,Core staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,0,2,45,1,1,0,0
5023820,0,46.16111213782624,0,1.946651881968829,Medicine staff,Working,112500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,21,0,1,0,0
5023821,0,61.271620909395814,0,8.701068468209478,Other,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,1,0,0,0,0
5023824,0,35.13556062068352,0,11.28291477579964,Sales staff,Working,216000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,2,0,0,0,0
