,Gender,Age,UnemployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email
6717,0,35.30257294810982,0,1.0102876855787593,0,4,270000.0,1,1,0,1,1,0,2,12,1,0,0
6586,1,42.90300279950991,0,2.7652860770583927,6,4,292500.0,4,1,0,0,1,0,2,8,1,0,0
4531,0,51.212550565720036,0,14.634112952353574,11,4,144000.0,4,1,0,1,1,0,2,20,0,0,0
7601,0,62.12037208156225,1,0.0,12,1,90000.0,4,1,0,1,1,0,2,23,0,0,0
2789,1,51.97368871366284,0,1.2594372232147135,4,4,157500.0,4,1,0,1,3,0,1,0,0,0,0
4702,0,40.52649951744389,0,5.054176334900785,4,4,144000.0,4,1,0,0,1,1,3,21,0,0,0
3032,0,61.38387509668234,1,0.0,12,1,45000.0,1,1,1,1,1,0,2,41,0,1,0
2463,1,55.738310848272036,1,0.0,12,1,135000.0,4,1,1,1,3,1,2,3,0,0,0
522,0,30.064956843740802,0,4.835143774341704,8,0,180000.0,1,1,0,1,1,0,2,14,0,0,1
7685,0,32.49348035893961,0,3.3402465485259794,15,4,157500.0,4,1,0,1,1,0,2,26,0,0,0
3615,0,43.26166861742541,0,1.5770344360253803,10,0,157500.0,1,1,1,1,1,2,4,24,0,0,0
1766,0,55.576774334859714,1,0.0,12,1,90000.0,4,1,0,1,1,0,2,4,0,1,0
2044,0,47.50268657125061,0,13.256945727838353,8,2,135000.0,4,1,0,0,3,1,2,13,0,0,0
4916,0,53.64107408091884,0,8.572386838881018,12,4,67500.0,4,1,0,1,2,0,1,11,0,0,0
3232,0,27.474896815129675,0,8.928314749789523,12,4,135000.0,4,1,0,1,1,2,4,37,0,0,0
4813,0,59.086771117818984,0,14.96813760720617,0,0,135000.0,4,1,1,1,4,0,1,60,0,0,0
6806,0,28.449591709617582,0,0.8761302422363224,2,4,117000.0,4,1,0,1,2,2,3,18,0,1,0
8878,0,32.794650129708344,0,4.265659116888095,10,0,270000.0,1,1,1,1,0,1,3,13,1,0,0
4801,0,43.215124198306604,0,13.467764567376468,12,2,202500.0,1,1,0,1,4,0,1,15,0,0,0
4614,0,27.0395696010185,0,4.301251907978945,3,4,157500.0,1,1,0,1,1,0,2,11,0,0,0
2132,0,28.687789619225583,0,1.2703888512426675,13,4,306000.0,4,1,0,1,2,0,1,6,0,1,0
2295,0,64.62008117894275,1,0.0,12,1,225000.0,1,1,0,1,1,0,2,33,0,0,0
5329,0,43.398563967774834,0,6.343730535192372,10,4,157500.0,4,1,1,1,0,1,3,49,0,0,0
6988,0,44.373258862262745,0,1.4100221085990814,12,4,270000.0,4,1,0,0,2,0,1,41,0,1,0
5518,0,65.036243044005,1,0.0,12,1,112500.0,3,1,0,1,1,0,2,16,0,0,0
8799,0,48.78676495752822,0,6.71334798113582,10,4,180000.0,1,1,0,0,1,0,2,31,1,0,0
3510,0,51.10851009945447,0,5.886500065025292,10,0,180000.0,4,1,1,1,1,0,2,16,1,0,0
2107,1,29.309294509811973,0,3.7673600416161865,4,4,112500.0,4,1,0,1,1,0,2,2,0,0,0
2051,0,34.27859572749612,0,2.25603537375853,10,4,180000.0,1,1,1,1,1,0,2,36,1,1,0
2052,1,33.191646645721676,0,1.5085867608506678,8,4,180000.0,4,1,0,1,1,2,4,17,0,0,0
2895,0,59.09772274584694,1,0.0,12,1,157500.0,4,1,0,1,1,0,2,53,0,1,0
8692,0,37.449092041588806,0,19.214631375045347,3,4,180000.0,1,1,0,0,1,3,5,23,0,0,0
4788,0,54.92515246719645,0,5.886500065025292,15,4,126000.0,4,1,0,0,1,0,2,9,0,0,1
922,0,39.29170345729207,0,9.834561969102719,15,4,112500.0,4,1,0,1,2,2,3,19,0,0,0
1546,1,31.661156628815103,0,8.060398228574167,10,4,135000.0,1,1,1,1,1,2,4,43,0,0,1
5020,1,34.85903201297768,0,5.714011923585016,8,4,67500.0,1,1,1,0,3,0,1,52,0,0,0
9666,1,48.14609471789291,0,8.260265440084327,4,4,202500.0,1,1,1,1,3,0,2,34,0,0,0
2126,0,52.43365709083691,0,8.7667782363772,3,0,270000.0,4,1,1,1,1,0,2,5,0,0,0
4798,0,23.458387235877534,0,2.2149667686537025,15,4,135000.0,4,1,0,1,3,0,1,2,0,0,0
6982,1,32.07731849387736,0,1.2594372232147135,10,0,202500.0,1,1,1,0,1,2,4,56,0,0,0
6794,0,37.397071808456026,0,8.430015674517614,8,4,81000.0,4,1,0,0,1,1,3,11,0,1,0
1584,1,48.26108681218642,0,13.185760145656653,6,2,193500.0,1,1,1,1,1,0,2,39,0,1,0
427,0,48.64439379316482,0,10.414998254584283,2,2,90000.0,1,1,0,1,1,0,2,51,0,0,0
1150,1,31.08072034333354,0,1.8371356016892886,8,4,81000.0,4,5,0,0,1,0,2,21,1,0,0
7078,1,25.607644236363512,0,0.6543597746702533,8,4,157500.0,4,5,0,1,0,0,2,3,0,0,0
408,1,51.14410289054532,1,0.0,12,1,171000.0,1,1,0,1,0,0,2,33,0,0,0
8460,0,52.07225336591443,0,0.11773000130050583,8,4,135000.0,3,4,0,0,1,0,2,28,0,0,0
1888,0,30.05400521571285,0,0.5530572154116785,3,2,225000.0,1,1,0,1,1,0,2,3,0,0,0
5345,0,26.45639540852995,0,1.2813404792706216,0,0,166500.0,1,1,0,1,1,0,2,35,0,1,0
1840,1,60.35168415504767,0,0.9856465225158627,12,0,180000.0,4,1,0,0,2,0,1,2,0,0,0
5909,0,38.64829531064977,0,6.212310998856924,11,0,90000.0,4,1,1,1,1,0,2,15,0,0,0
8794,1,25.062800741972797,0,2.8775402643449213,8,4,225000.0,4,1,0,0,1,0,2,18,0,1,0
7899,0,48.84152309766799,0,12.18094827409187,12,0,171000.0,4,1,0,0,2,0,1,38,0,0,0
6232,0,54.97991060733622,1,0.0,12,1,225000.0,1,1,0,0,1,0,2,24,0,0,1
2706,1,33.558526184658135,0,4.005557951224187,8,4,270000.0,4,1,1,1,1,0,2,56,0,0,0
4695,0,28.41947473254071,0,9.801707085018856,12,4,108000.0,4,1,0,1,1,1,3,24,0,0,0
1801,0,38.938513453390556,0,0.38604488798537956,2,4,112500.0,4,1,1,1,1,1,3,34,1,1,0
3655,1,44.31302490810899,0,0.7474486129078626,8,0,112500.0,2,1,1,0,1,0,2,14,0,1,0
676,1,34.20741014531441,0,2.6776730528347605,8,0,180000.0,4,1,0,1,2,0,1,49,0,0,0
2058,0,57.56997063594735,1,0.0,12,1,67500.0,4,1,0,1,1,0,2,54,0,0,0
9158,0,43.59295536527102,0,5.7112740165780265,15,4,135000.0,4,1,0,0,1,0,2,43,0,0,0
3277,1,31.787100351136573,0,0.45449256316009223,6,0,171000.0,2,1,0,0,3,0,1,19,1,1,0
5150,0,27.992361239450503,0,5.6756812254871765,8,4,171000.0,1,1,0,1,3,0,1,56,0,0,0
7702,0,47.108427962244264,0,3.835807716790899,8,4,67500.0,4,5,1,1,1,1,3,43,0,0,0
3501,0,56.3433882968165,0,8.301334045189154,8,4,112500.0,4,1,0,1,1,0,2,13,1,1,0
7407,1,43.10560791802706,0,11.950964085504836,12,4,202500.0,2,1,0,0,3,0,1,46,1,1,1
3827,0,35.376496437298506,0,4.596945864733704,8,0,135000.0,4,5,0,1,3,0,1,28,0,0,0
2346,0,45.32605050069474,0,5.599019829291498,8,2,180000.0,4,1,0,1,1,0,2,20,0,0,0
8058,0,25.218861441371143,0,3.096572824904002,16,0,72000.0,4,5,0,0,1,0,2,8,1,0,0
7410,0,34.995927363327105,0,0.6132911695654257,8,4,112500.0,4,1,0,0,1,2,4,15,1,0,0
1800,1,42.84003093834918,0,6.883098215569108,6,0,315000.0,2,1,1,1,1,0,2,8,0,0,0
4690,1,56.40909806498422,0,3.2170407332114963,8,4,157500.0,4,1,0,1,3,0,1,28,0,0,0
2854,0,59.86159880079673,1,0.0,12,1,50850.0,1,1,1,1,1,0,2,26,0,0,0
1977,0,40.43888649322026,0,5.486765642004969,3,0,63000.0,1,1,0,0,1,0,2,28,0,0,0
6517,0,42.54707488860141,0,22.177046756606913,12,4,45000.0,4,1,0,1,1,3,5,20,1,1,0
8730,1,66.22723259204501,1,0.0,12,1,99000.0,1,1,1,0,1,0,2,18,0,1,0
3388,0,56.880018070186246,1,0.0,12,1,112500.0,4,1,1,1,1,0,2,17,0,0,0
7292,1,38.09250018823111,0,1.694764437325886,6,4,360000.0,1,1,0,1,2,1,2,3,0,0,0
1881,1,48.04205425162734,0,3.635940505280738,12,4,225000.0,4,1,1,1,2,0,1,19,0,1,0
1834,0,32.761795245624484,0,5.798887040801659,12,4,157500.0,3,1,0,0,0,1,3,19,1,0,0
9159,1,57.162022491906065,0,4.87895028645352,12,4,112500.0,4,1,1,0,1,0,2,51,0,0,0
8928,1,47.60946494452316,0,5.785197505766717,4,0,360000.0,1,1,1,1,1,0,2,47,0,0,0
8494,0,46.63477005003525,0,4.199949348720371,15,4,180000.0,1,1,0,1,1,0,2,24,0,0,0
761,1,63.86168093800694,1,0.0,12,1,135000.0,1,1,0,1,1,0,2,8,0,0,0
7532,1,44.03649630040316,0,3.7837874836581173,8,0,225000.0,4,1,1,1,1,2,4,37,0,0,0
9586,0,60.55155136655783,1,0.0,12,1,67500.0,4,1,0,1,4,0,1,38,0,0,0
565,0,59.90814321991554,1,0.0,12,1,135000.0,1,1,0,1,3,0,1,48,0,0,0
8295,1,32.48252873091165,0,4.785861448215911,7,4,382500.0,1,1,1,1,1,0,2,47,0,1,0
7422,1,26.467347036557904,0,2.7817135191003235,8,4,180000.0,1,1,1,0,1,0,2,7,0,1,0
6034,0,41.01658487169483,0,1.8754662997871276,8,0,405000.0,1,1,1,1,1,0,2,22,1,0,0
2447,0,55.74926247629999,1,0.0,12,1,90000.0,4,1,0,1,1,0,2,7,0,0,0
2197,0,55.8669924776005,0,13.81274085025702,6,0,157500.0,2,1,0,0,1,0,2,16,1,1,0
4984,0,22.420720480228887,0,1.2950300143055642,3,2,126000.0,4,1,0,1,3,0,1,5,0,0,0
7322,0,51.08660684339856,0,1.1143281518443227,2,4,270000.0,4,1,0,0,4,0,1,5,0,0,0
6543,0,42.89752698549594,0,16.515055066154677,8,0,157500.0,4,1,0,1,1,0,2,8,0,0,0
2246,1,33.47638897444848,0,8.131583810755867,8,4,270000.0,4,2,0,0,1,0,2,8,0,0,0
3393,1,43.77365722773226,0,5.4593865719350845,6,0,180000.0,4,1,1,1,1,1,3,25,0,1,0
1149,1,51.667043128880124,0,10.754498723450858,4,2,270000.0,4,1,1,1,1,1,3,39,0,0,0
729,1,57.30986947028344,1,0.0,12,1,135000.0,4,1,0,1,1,0,2,14,0,0,0
1981,0,27.86367961012204,0,6.403964489346119,12,0,112500.0,2,1,0,0,1,0,2,29,0,1,0
8126,0,60.75415648507499,0,1.4319253646549894,12,0,180000.0,1,1,0,1,1,0,2,38,0,0,0
8180,0,49.95585124951231,0,16.619095532420243,10,4,90000.0,4,1,0,1,3,1,2,30,1,1,0
7888,1,38.35807716790899,1,0.0,12,1,360000.0,4,1,1,1,1,0,2,19,0,0,0
2938,0,28.236034963072477,0,2.713265843925611,2,4,157500.0,4,1,0,1,2,3,4,14,0,0,0
1953,0,63.88084628705586,1,0.0,12,1,207000.0,4,1,0,1,0,0,2,4,0,0,0
6479,0,30.149831960957446,0,2.595535842625105,15,4,157500.0,1,1,0,1,1,1,3,8,0,0,0
5321,1,35.46958527553612,0,2.5106607254084614,8,4,157500.0,4,1,0,1,1,0,2,35,0,0,0
5122,1,35.38744806532646,0,3.2006132911695655,4,0,225000.0,4,1,1,0,1,1,3,11,0,0,0
5994,0,45.90648678617631,0,25.380397954783465,11,4,135000.0,4,2,0,1,3,1,2,50,0,0,0
6394,0,31.173809181571148,0,1.0102876855787593,10,4,148500.0,4,1,0,0,1,1,3,16,1,0,0
4402,1,47.03724238006256,0,12.580682697112193,9,4,202500.0,4,1,0,0,1,0,2,42,0,0,0
1152,1,25.70073307460112,0,3.5045209689452896,12,2,405000.0,1,1,1,1,0,1,3,17,0,0,0
38,1,24.260593988925166,0,2.4339993292127833,4,4,202500.0,4,1,0,1,3,0,1,24,1,0,0
602,1,30.587897082075607,0,9.593626152487731,8,4,270000.0,2,1,1,0,1,0,2,33,0,0,0
3570,1,31.321656159948528,0,1.8289218806683232,12,4,252000.0,2,1,1,1,1,1,3,53,0,1,0
5558,1,43.25345489640444,0,11.271963147771686,8,0,427500.0,1,1,0,1,3,0,1,51,0,1,1
3241,1,37.317672505253356,0,12.011198039658582,3,0,315000.0,1,3,1,1,1,0,2,31,0,0,0
5574,1,36.94257924529593,0,10.929724771898123,8,0,135000.0,4,1,1,1,1,0,2,18,1,0,0
9701,0,59.11141228088188,1,0.0,12,1,306000.0,1,1,0,1,1,0,2,17,0,0,0
3185,0,64.58175048084492,1,0.0,12,1,112500.0,4,1,0,0,1,0,2,34,0,0,0
7082,1,64.21487094190846,1,0.0,12,1,450000.0,1,1,0,1,1,0,2,5,0,1,0
9371,1,60.87188648637549,1,0.0,12,1,90900.0,4,1,0,1,1,0,2,27,0,1,0
6369,1,39.899518812843525,0,16.260429714504745,12,4,270000.0,1,1,1,1,1,1,3,1,1,0,0
4205,1,37.164349712862,0,0.29843186376174735,8,4,148500.0,4,1,0,0,1,1,3,43,0,0,0
1549,0,40.332108119947705,0,12.64091665126594,11,2,225000.0,1,1,1,1,1,2,4,44,0,0,0
5406,1,59.07308158278404,0,2.6119632846670364,4,4,135000.0,4,1,1,1,1,0,2,20,1,1,0
1394,0,34.8535561989637,0,6.058988206465568,0,4,360000.0,2,1,1,0,1,2,4,42,0,0,0
7053,1,41.1206253379604,0,18.316597876753114,6,0,225000.0,1,1,1,0,1,0,2,25,0,0,0
5852,0,33.6160222318049,0,2.379241189073013,12,4,135000.0,4,5,0,0,1,0,2,0,0,0,0
6320,0,39.59287322806081,0,4.350534234104739,8,4,135000.0,4,1,0,0,1,1,3,22,0,1,0
1522,0,52.19272127422192,0,6.058988206465568,8,4,193500.0,4,1,0,1,2,0,1,50,1,1,1
7649,1,48.9811563550244,0,0.5475814013977015,12,4,135000.0,4,1,1,1,1,0,2,17,0,0,0
7289,0,41.361561154575384,0,0.7638760549497936,0,0,387000.0,4,1,1,1,1,2,4,19,0,0,0
2693,1,35.46684736852913,0,7.091179148100235,10,4,292500.0,1,0,0,1,1,1,3,16,0,0,0
8645,0,37.99393553597952,0,2.7954030541352664,0,0,108000.0,1,1,0,1,1,1,3,28,0,0,0
3231,0,43.658665133438745,1,0.0,12,1,121900.5,4,1,0,1,1,0,2,16,0,0,0
6510,0,29.91710986536342,0,5.092507032998624,3,4,112500.0,2,1,0,1,1,2,4,11,0,0,0
5777,0,37.711931114259706,0,7.348542406757154,2,4,180000.0,4,1,0,0,2,0,1,48,0,0,0
144,1,40.217116025654185,0,10.023477552584927,9,4,117000.0,4,1,0,0,3,0,1,15,1,0,0
2644,1,50.42677125471433,0,9.262339404642121,8,0,405000.0,4,1,1,1,3,0,1,26,1,1,0
2223,1,39.87761555678761,0,1.4839455977877711,8,0,90000.0,1,1,0,1,1,0,2,13,0,0,0
7044,1,35.346379460221634,0,0.9829086155088742,4,4,270000.0,4,1,0,1,1,1,3,22,0,1,0
1292,0,34.1636036332026,0,9.771590107941984,10,0,225000.0,4,1,0,1,1,1,3,43,0,0,0
936,0,60.34894624804068,1,0.0,12,1,202500.0,4,1,0,1,0,0,2,22,0,0,0
8437,0,55.839613407530614,1,0.0,12,1,180000.0,4,1,1,0,4,0,1,6,0,1,0
4940,0,62.65152604091802,0,24.19488422075744,11,2,202500.0,4,1,0,1,4,0,1,11,0,1,0
8777,0,27.617267979493075,0,7.96183357632258,15,4,157500.0,4,1,0,0,1,1,3,21,1,1,0
4561,1,46.74976214432877,0,8.05492241456019,8,4,180000.0,4,1,0,1,1,0,2,57,0,0,0
7462,1,28.520777291799284,0,1.1937274550469894,12,4,99000.0,1,5,1,0,1,0,2,58,0,0,0
2156,0,55.757476197320955,1,0.0,12,1,180000.0,4,1,0,0,1,0,2,25,0,0,0
7672,1,45.087852591086744,0,9.04604475109003,4,4,126000.0,4,1,1,1,1,2,4,41,1,1,0
6936,1,63.229224419392594,1,0.0,12,1,135000.0,4,1,0,1,0,0,2,28,0,1,0
1747,0,29.158709624427605,0,10.135731739871455,3,4,112500.0,1,5,0,0,1,0,2,60,1,1,0
988,0,41.31501673545658,0,8.591552187929937,15,4,121500.0,4,1,0,1,1,1,3,34,0,0,0
2159,0,57.85471296467416,0,20.56989534350466,7,4,157500.0,1,1,0,0,1,0,2,14,0,0,0
7013,0,24.958760275707235,0,1.9055832768640013,4,4,157500.0,2,5,1,0,1,0,2,13,1,1,0
1111,0,37.26291436511359,0,0.5037748892858854,12,4,247500.0,4,1,0,1,1,2,4,7,0,0,0
4891,1,33.706373163035515,0,6.737989144198717,8,4,225000.0,4,1,1,1,0,0,2,11,1,1,0
832,1,56.57337248540353,0,10.642244536164329,10,0,225000.0,1,1,1,1,1,0,2,11,0,1,0
6754,1,54.86765642004969,0,5.511406805067866,8,4,202500.0,4,1,1,1,1,0,2,30,0,0,0
9297,0,49.890141481344585,0,15.20907342382116,12,4,157500.0,4,1,1,1,1,0,2,9,0,0,0
4250,1,47.787428899977414,1,0.0,12,1,225000.0,4,1,1,1,3,0,1,12,0,1,0
5789,0,44.54848491071001,0,0.26283907267089673,12,4,157500.0,2,5,1,0,3,0,1,37,0,0,0
5612,0,52.92374244508785,1,0.0,12,1,135000.0,2,1,0,1,1,0,2,40,0,0,0
5143,1,37.55860832186835,0,10.113828483815547,6,2,225000.0,4,1,1,1,1,0,2,12,1,1,0
1912,0,58.13397947938698,0,14.300088297500976,6,2,171000.0,4,1,1,1,1,0,2,47,0,1,0
1328,1,66.16426073088428,1,0.0,12,1,225000.0,1,1,1,1,1,0,2,31,0,0,0
8876,1,23.95668631114944,0,4.350534234104739,8,4,135000.0,4,1,1,0,1,1,3,26,0,0,0
3689,0,25.120296789119557,0,3.8303319027769223,10,4,67500.0,4,1,0,0,0,2,4,12,0,0,0
6563,0,62.481775806484734,1,0.0,12,1,81000.0,4,1,1,1,1,0,2,54,0,1,0
9601,1,51.64513987282422,0,4.501119119489107,12,1,90000.0,4,1,0,1,1,0,2,14,0,0,1
7953,0,35.70230737113014,0,4.34779632709775,2,4,166500.0,4,1,0,0,1,2,4,8,1,0,0
2597,0,55.46452014757319,1,0.0,12,1,180000.0,4,1,0,1,1,0,2,2,0,0,0
7454,1,31.02322429618678,0,4.950135868635222,12,4,130500.0,2,4,0,0,1,1,3,36,1,1,0
5383,0,51.42610731226514,0,1.0267151276206903,15,4,112500.0,4,1,0,1,1,0,2,33,0,0,0
3212,0,60.73225322901907,1,0.0,12,1,108000.0,4,1,0,0,4,0,1,56,0,0,0
3372,0,35.576363648808666,0,8.454656837580512,12,0,225000.0,1,1,1,0,3,1,2,11,0,0,0
549,1,27.513227513227513,0,3.846759344818853,15,4,180000.0,4,1,0,1,1,0,2,24,0,0,1
2193,0,66.4188860825342,1,0.0,12,1,225000.0,1,1,0,0,1,0,2,52,0,0,0
8132,0,43.29452350150927,0,3.682484924399543,8,4,157500.0,4,1,1,1,1,1,3,18,0,0,0
9308,0,44.74835212222017,0,4.046626556329014,15,0,315000.0,1,2,0,1,1,0,2,28,0,0,0
4659,0,52.85529476991314,0,5.215712848313107,3,2,360000.0,1,1,1,1,2,0,1,58,0,0,0
6994,0,28.679575898204618,0,4.906329356523406,3,4,112500.0,1,5,1,0,1,0,2,23,1,1,0
4434,0,52.03939848183057,0,20.301580456819785,10,4,180000.0,4,1,1,0,1,0,2,7,0,0,0
8033,1,32.81381547875726,0,0.9281504753691041,15,0,360000.0,1,1,1,0,1,2,4,39,0,1,0
9536,0,42.881099543454006,0,7.375921476827039,15,4,112500.0,4,1,1,1,1,0,2,43,0,0,0
167,0,42.25959465286761,0,10.855801282709432,12,4,382500.0,1,1,1,0,1,0,2,57,1,1,0
8650,0,31.513309650437723,0,0.38330698097839105,11,4,90000.0,1,1,0,1,1,0,2,34,1,1,0
6675,0,66.13961956782138,1,0.0,12,1,54000.0,4,1,0,0,4,0,1,9,0,0,0
5714,0,62.29286022300253,1,0.0,12,1,157500.0,4,1,0,1,1,0,2,40,0,0,0
8100,1,31.321656159948528,0,12.766860373587411,6,0,135000.0,4,1,1,0,1,0,2,32,0,0,0
9157,0,63.541345818189285,1,0.0,12,1,202500.0,4,1,0,1,1,0,2,18,0,1,0
8901,1,48.846998911681965,0,11.786689665085525,10,0,450000.0,1,1,1,1,1,2,4,56,1,1,0
8761,1,38.56068228642614,0,7.381397290841017,4,0,180000.0,4,2,1,0,1,0,2,47,1,0,0
5547,0,46.47049562961594,0,8.008377995441384,15,0,382500.0,4,1,0,1,0,0,2,55,0,0,0
3941,0,66.53661608383472,1,0.0,12,1,94500.0,4,1,0,1,4,0,1,28,0,0,0
815,0,62.98828860277761,1,0.0,12,1,180000.0,4,1,0,1,4,0,1,11,0,1,0
2564,0,54.90324921114054,0,9.369117777914672,0,0,661500.0,1,1,1,1,1,0,2,18,0,0,0
6669,0,50.172145903064404,0,4.9254947055723255,8,4,270000.0,4,1,0,0,4,0,1,47,0,0,0
4876,1,39.105525780816855,0,4.4052923742445085,10,4,225000.0,4,1,1,1,1,1,3,24,0,0,0
634,1,40.6195883556815,0,4.763958192160003,17,4,225000.0,4,1,1,1,1,0,2,8,0,0,0
4759,0,31.234043135724896,0,2.800878868149243,12,4,292500.0,4,1,1,1,1,4,6,13,0,0,1
3624,0,56.650033881599214,1,0.0,12,1,157500.0,4,2,0,0,1,0,2,3,0,0,0
8148,1,52.79779872276638,0,2.0944988603462082,6,4,247500.0,4,1,0,1,1,0,2,21,1,0,0
4635,1,57.47688179770974,0,5.130837731096463,8,4,157500.0,4,1,0,0,1,0,2,2,0,0,0
9038,0,38.54973065839819,0,5.117148196061521,12,4,135000.0,4,1,0,0,1,0,2,12,0,1,0
8669,0,30.363388707502548,0,0.8788681492433109,15,4,135000.0,4,1,0,1,1,0,2,43,0,1,1
1673,0,22.01551024319459,0,3.8850900429166924,15,4,180000.0,4,5,0,1,1,1,3,23,0,1,1
4868,1,61.89038789297521,1,0.0,12,1,144000.0,4,1,1,1,1,0,2,19,0,1,0
4556,0,59.46186437777641,1,0.0,12,1,81000.0,4,1,0,1,1,0,2,28,0,0,1
858,0,61.271620909395814,0,8.701068468209478,12,0,180000.0,4,1,1,1,1,0,2,1,0,0,0
4026,0,51.861434526376314,0,13.289800611922216,15,0,292500.0,1,1,0,1,1,0,2,26,1,0,0
7100,0,43.54093513213824,0,5.615447271333429,0,4,202500.0,1,1,0,1,1,0,2,10,1,1,1
861,0,39.66405881024251,0,6.948807983736832,3,4,292500.0,2,1,1,1,1,0,2,51,0,0,0
4919,0,47.34662587185226,0,3.364887711588876,12,2,315000.0,4,4,0,1,3,1,2,24,0,0,0
1240,0,61.288048351437745,1,0.0,12,1,157500.0,1,1,1,1,1,0,2,18,0,0,0
3843,0,35.179367132795335,0,1.4866835047947595,3,2,90000.0,1,1,0,1,1,0,2,8,1,1,0
4817,0,36.61950621847129,0,3.685222831406531,0,4,135000.0,4,1,1,1,1,2,4,2,0,0,0
4791,0,35.38471015831947,0,5.634612620382349,15,4,112500.0,1,1,0,1,1,0,2,48,0,1,0
5017,0,57.315345284297415,0,7.548409618267315,18,2,126000.0,4,1,0,0,2,0,1,8,1,1,0
2722,0,47.57661006043929,0,15.091343422520653,6,4,225000.0,1,1,1,1,1,0,2,53,0,0,0
6765,0,27.828086819031192,0,3.5127346899662553,3,0,157500.0,2,1,0,1,1,0,2,23,1,0,0
9363,1,45.27403026756196,0,1.7933290895774725,4,0,90000.0,4,1,1,1,1,2,4,14,0,0,0
2803,0,30.064956843740802,0,1.5113246678576562,8,4,202500.0,4,1,0,1,0,0,2,5,0,0,0
2970,1,25.8485800529785,0,3.381315153630807,10,4,180000.0,1,1,0,1,1,1,3,43,0,0,0
1224,0,60.44751090029227,1,0.0,12,1,157500.0,4,1,0,1,4,0,1,5,0,0,0
8297,1,41.657255111330144,0,4.199949348720371,10,0,382500.0,4,1,1,0,0,0,2,12,0,1,0
4116,1,29.10121357728085,0,8.128845903748878,6,0,202500.0,4,1,1,1,3,0,1,25,0,0,1
3912,1,52.329616624571344,0,7.709946131679637,3,2,135000.0,1,1,0,1,1,0,2,33,0,1,1
6446,1,43.428680944851706,0,4.005557951224187,10,4,450000.0,4,1,1,1,1,1,3,44,0,0,0
4449,0,49.03317658815718,0,0.3312867478456094,8,0,193500.0,4,1,0,1,1,0,2,20,0,0,0
852,0,38.210230189531615,0,14.864097140940608,8,4,202500.0,4,1,0,1,2,1,2,56,0,0,0
5575,1,28.95062869189648,0,0.34497628288055193,4,2,81000.0,4,2,1,0,3,0,1,40,0,0,0
1371,1,63.03209511488942,1,0.0,12,1,202500.0,4,1,1,1,3,0,1,40,0,0,0
2178,0,56.04769434006174,0,24.898526321553486,0,0,247500.0,1,1,1,0,2,0,1,29,1,0,0
1154,1,56.0805492241456,0,2.168422349534898,4,4,315000.0,4,1,1,0,1,0,2,5,0,0,0
8372,0,48.98663216903838,0,1.2868162932845986,15,0,112500.0,4,1,0,0,1,0,2,27,0,1,0
390,1,46.727858888272856,0,0.6653114026982073,4,4,112500.0,4,1,1,1,1,1,3,25,0,0,0
4772,0,59.34687228348289,1,0.0,12,1,81000.0,4,1,0,0,1,0,2,56,0,0,0
955,0,60.42013183022239,1,0.0,12,1,65250.0,4,1,0,1,0,1,3,35,0,0,0
4639,1,33.919929909580624,0,5.130837731096463,6,4,202500.0,1,1,0,1,3,0,1,42,0,0,0
6916,0,57.69865226527581,1,0.0,12,1,112500.0,4,1,0,1,1,0,2,48,0,0,0
5918,1,29.77200079399303,0,3.214302826204508,8,0,112500.0,4,1,0,1,1,2,4,13,1,0,0
5846,0,60.57071671560675,1,0.0,12,1,90000.0,4,1,0,1,1,0,2,40,0,0,1
697,1,52.198197088235894,1,0.0,12,1,135000.0,4,1,0,1,1,0,2,40,0,0,0
9491,0,32.63585152330301,0,8.123370089734902,14,0,180000.0,4,1,0,1,0,1,3,39,0,0,0
5979,0,40.731842542968025,0,13.9605878286344,11,4,360000.0,4,1,0,1,2,2,3,6,0,0,0
6664,0,52.59519360424923,0,9.095327077215822,10,0,247500.0,4,1,0,1,1,0,2,27,0,1,0
7616,0,48.47738146573852,0,6.278020767024648,3,2,225000.0,1,1,0,0,1,0,2,16,0,0,0
1345,0,34.070514794964986,0,7.534720083232373,12,2,135000.0,1,1,0,1,1,0,2,50,0,0,0
6096,0,47.968130762438655,0,25.257192139468984,10,0,292500.0,1,1,0,1,1,0,2,43,0,1,0
7117,0,57.90399529079995,0,7.354018220771131,8,4,180000.0,4,1,1,1,3,0,1,46,0,0,0
6357,1,41.21645208320499,0,4.180783999671451,6,4,270000.0,3,1,1,1,1,0,2,39,0,0,0
4191,0,42.41291744525897,0,4.213638883755313,12,0,135000.0,4,1,0,1,1,1,3,5,0,0,0
673,1,21.144855814972242,0,1.0020739645577939,15,0,135000.0,4,4,0,1,3,0,1,0,0,0,1
3539,0,38.128092979321956,0,8.38347125539881,8,4,180000.0,4,1,1,1,3,0,1,4,0,0,0
4378,0,24.523433061596062,0,0.9336262893830811,3,0,135000.0,1,1,0,1,0,0,2,28,0,0,0
5451,0,42.421131166279935,0,24.19762212776443,12,4,180000.0,1,1,0,1,3,0,1,41,0,0,0
6370,1,36.80020808093253,0,8.427277767510626,4,4,157500.0,4,1,1,1,1,1,3,25,0,1,0
7198,0,61.12651183802542,0,3.367625618595864,1,4,180000.0,4,1,0,0,1,0,2,13,0,1,0
